source_path,experiment_id,loadout_id,blind_tier,difficulty,market_profile,run_modifier,tempo_risk_label,station,run_count,clear_rate,avg_score_ratio,avg_turn_count,avg_confirm_action_count,avg_max_single_confirm_score,avg_remaining_deck,avg_remaining_board_discards,avg_remaining_hand_discards,avg_remaining_board_moves,slow_clear_share_of_clears,needs_balance_attention,needs_balance_attention_v2,heuristic_labels,heuristic_target_labels_v2,outcome_counts
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s6_boss_breaker_build,boss,standard,none,,none,6,25,0.96,1.0773405211141063,63.84,4.4,371.6,22.28,4.76,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":24,""board_locked"":1}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s8_finale_build,boss,standard,none,,none,7,10,0.8,1.0244825124910777,86.8,6.5,295.3,11.8,3.5,2.0,7.0,0.0,0,0,"[""spiky_fun"",""good_playfeel""]","{""difficulty"":""difficulty_ok"",""tempo"":""tempo_ok"",""resource_pressure"":""resource_ok"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""deck_exhausted"":1,""clear"":8,""board_locked"":1}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s3_hand_growth_build,boss,standard,none,,none,2,26,0.9615384615384616,1.1230068337129842,70.07692307692308,4.384615384615385,154.92307692307693,19.153846153846153,2.923076923076923,2.0,4.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":25,""deck_exhausted"":1}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_boss_bridge_build,boss,standard,none,,none,5,4,1.0,1.1691948658109685,62.75,3.75,336.0,22.5,4.0,1.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":4}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s6_boss_breaker_build,boss,standard,none,,none,6,7,1.0,1.241621001656684,66.0,4.857142857142857,362.57142857142856,21.428571428571427,5.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":7}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s8_finale_build,boss,standard,none,,none,7,18,1.0,1.076968831786819,73.94444444444444,6.277777777777778,305.05555555555554,18.166666666666668,5.0,3.0,7.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":18}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s4_resource_build,boss,standard,none,,none,3,21,0.9523809523809523,1.0485766518673283,75.76190476190476,5.809523809523809,146.66666666666666,17.0,3.8095238095238093,3.0,5.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_ok"",""decision_density"":""agency_ok""}","{""clear"":20,""board_locked"":1}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_power_build,boss,standard,none,,none,4,13,1.0,1.0759124087591243,72.07692307692308,5.538461538461538,196.07692307692307,18.692307692307693,3.769230769230769,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":13}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_boss_bridge_build,boss,standard,none,,none,5,14,1.0,1.083680613435573,54.142857142857146,3.2857142857142856,364.57142857142856,26.571428571428573,4.857142857142857,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":14}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s8_finale_build,boss,standard,none,,none,7,11,1.0,1.0766335734215822,83.27272727272727,6.0,332.1818181818182,13.363636363636363,4.7272727272727275,3.0,7.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_ok"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":11}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_power_build,boss,standard,none,,none,4,12,1.0,1.0553527980535278,77.5,5.833333333333333,183.5,16.166666666666668,4.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":12}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_boss_bridge_build,boss,standard,none,,none,5,20,1.0,1.111318553092182,54.25,3.45,380.4,26.6,4.7,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":20}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s6_boss_breaker_build,boss,standard,none,,none,6,20,0.95,1.091079393398751,67.55,4.5,332.35,20.45,4.7,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":19,""board_locked"":1}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s3_hand_growth_build,boss,standard,none,,none,2,8,1.0,1.101366742596811,67.25,4.875,159.625,20.75,2.625,2.0,4.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":8}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s6_boss_breaker_build,boss,standard,none,,none,6,9,1.0,1.1555159084151054,63.111111111111114,4.444444444444445,421.77777777777777,22.666666666666668,5.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":9}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s8_finale_build,boss,standard,none,,none,7,16,1.0,1.0690554640307521,83.5625,7.0625,354.5,13.75,5.0,3.0,7.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_ok"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":16}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s3_hand_growth_build,boss,standard,none,,none,2,18,1.0,1.1095925082257658,62.333333333333336,4.444444444444445,151.72222222222223,23.055555555555557,2.7222222222222223,2.0,4.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":18}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s4_resource_build,boss,standard,none,,none,3,1,1.0,1.0840950639853748,80.0,6.0,130.0,15.0,4.0,3.0,5.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_ok"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_ok"",""decision_density"":""agency_ok""}","{""clear"":1}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_boss_bridge_build,boss,standard,none,,none,5,18,1.0,1.1960326721120187,54.22222222222222,3.4444444444444446,380.8333333333333,26.61111111111111,5.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":18}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s4_resource_build,boss,standard,none,,none,3,17,1.0,1.0834244478460529,75.58823529411765,6.0588235294117645,154.11764705882354,17.235294117647058,4.0,3.0,5.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":17}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s3_hand_growth_build,boss,standard,none,,none,2,6,1.0,1.1511009870918754,61.333333333333336,4.666666666666667,140.0,23.666666666666668,3.0,2.0,4.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_ok"",""decision_density"":""agency_ok""}","{""clear"":6}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_power_build,boss,standard,none,,none,4,11,1.0,1.0728083209509658,75.9090909090909,5.909090909090909,201.27272727272728,17.0,4.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":11}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s3_hand_growth_build,boss,standard,none,,none,2,13,1.0,1.0940949710881374,65.46153846153847,4.076923076923077,157.0,21.307692307692307,2.923076923076923,2.0,4.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":13}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s6_boss_breaker_build,boss,standard,none,,none,6,5,1.0,1.0840321141837646,56.4,4.0,400.0,25.8,5.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":5}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s3_hand_growth_build,boss,standard,none,,none,2,17,1.0,1.1286345973469114,68.58823529411765,4.647058823529412,139.88235294117646,20.0,2.823529411764706,2.0,4.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_ok"",""decision_density"":""agency_ok""}","{""clear"":17}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_power_build,boss,standard,none,,none,4,24,1.0,1.109610705596107,74.125,5.791666666666667,203.66666666666666,17.833333333333332,4.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":24}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_boss_bridge_build,boss,standard,none,,none,5,8,1.0,1.2158693115519255,58.625,3.875,331.375,24.625,5.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":8}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s4_resource_build,boss,standard,none,,none,3,7,1.0,1.0692086706711936,78.57142857142857,5.428571428571429,151.14285714285714,15.428571428571429,4.0,3.0,5.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":7}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s6_boss_breaker_build,boss,standard,none,,none,6,17,1.0,1.128749646735839,71.70588235294117,5.352941176470588,390.6470588235294,18.823529411764707,4.9411764705882355,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":17}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_boss_bridge_build,boss,standard,none,,none,5,6,1.0,1.2098405289770517,59.666666666666664,3.6666666666666665,368.5,24.0,5.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":6}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_boss_bridge_build,boss,standard,none,,none,5,2,1.0,1.2549591598599767,61.0,4.0,312.0,23.5,5.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":2}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s8_finale_build,boss,standard,none,,none,7,6,1.0,1.032595764929812,78.33333333333333,6.0,342.0,15.833333333333334,5.0,3.0,7.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":6}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s4_resource_build,boss,standard,none,,none,3,9,1.0,1.0832825512898638,76.22222222222223,6.0,134.44444444444446,16.88888888888889,4.0,3.0,5.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_ok"",""decision_density"":""agency_ok""}","{""clear"":9}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s3_hand_growth_build,boss,standard,none,,none,2,2,1.0,1.0933940774487472,78.5,5.5,140.0,15.5,3.0,2.0,4.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_ok"",""decision_density"":""agency_ok""}","{""clear"":2}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_power_build,boss,standard,none,,none,4,3,1.0,1.08661800486618,69.66666666666667,5.666666666666667,197.0,20.0,3.0,1.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":3}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s4_resource_build,boss,standard,none,,none,3,6,1.0,1.0755636806825104,70.66666666666667,5.333333333333333,145.0,19.333333333333332,3.0,2.0,5.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_ok"",""decision_density"":""agency_ok""}","{""clear"":6}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s8_finale_build,boss,standard,none,,none,7,4,1.0,1.0717344753747322,81.0,6.5,338.5,14.75,5.0,3.0,7.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_ok"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":4}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s4_resource_build,boss,standard,none,,none,3,7,1.0,1.1036824236092975,82.85714285714286,5.714285714285714,161.42857142857142,13.428571428571429,3.857142857142857,3.0,5.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_ok"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":7}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s8_finale_build,boss,standard,none,,none,7,5,1.0,1.0386866523911493,76.2,5.8,343.4,16.8,5.0,3.0,7.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":5}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_boss_bridge_build,boss,standard,none,,none,5,4,1.0,1.0962746858168764,62.0,4.0,381.0,23.0,5.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":4}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s6_boss_breaker_build,boss,standard,none,,none,6,3,1.0,1.134106452572108,61.666666666666664,4.333333333333333,396.0,23.333333333333332,5.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_too_fast"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":3}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_power_build,boss,standard,none,,none,4,8,1.0,1.1180656934306568,78.0,5.75,185.0,15.875,4.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":8}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s5_power_build,boss,standard,none,,none,4,4,1.0,1.0867003367003367,85.0,7.0,212.0,13.0,4.0,2.0,6.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_ok"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_high"",""decision_density"":""agency_ok""}","{""clear"":4}"
analysis/leveling/data/raw/prototype_stability_submission_r120_summary.json,sweep_experiment_base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,s3_hand_growth_build,boss,standard,none,,none,2,2,1.0,1.1514886164623468,78.5,5.5,132.5,15.5,3.0,2.0,4.0,0.0,1,1,"[""too_easy"",""spiky_fun"",""needs_balance_attention""]","{""difficulty"":""difficulty_watch"",""tempo"":""tempo_watch"",""resource_pressure"":""resource_too_loose"",""score_spike"":""spike_ok"",""decision_density"":""agency_ok""}","{""clear"":2}"
